0.76    0.49    -0.213877
0.76    0.5    -0.262369
0.76    0.51    -0.31059
0.76    0.52    -0.332749
0.76    0.53    -0.354256
0.76    0.54    -0.368181
0.76    0.55    -0.369206
0.76    0.56    -0.414863
0.76    0.57    -0.410964
0.76    0.58    -0.4317
0.76    0.59    -0.430584
0.76    0.6    -0.43339
0.76    0.61    -0.433473
0.76    0.62    -0.435721
0.76    0.63    -0.437374
0.76    0.64    -0.434026
0.76    0.65    -0.427939
0.76    0.66    -0.43337
0.76    0.67    -0.438051
0.76    0.68    -0.410344
0.76    0.69    -0.426405
0.76    0.7    -0.430674
0.76    0.71    -0.387204
0.76    0.72    -0.397904
0.76    0.73    -0.372108
0.76    0.74    -0.351318
0.76    0.75    -0.367281
0.76    0.76    -0.352943
0.76    0.77    -0.352469
0.76    0.78    -0.324952
0.76    0.79    -0.310512
0.77    0.4    0.281586
0.77    0.41    0.218635
0.77    0.42    0.176931
0.77    0.43    0.0245588
0.77    0.44    -0.00506176
0.77    0.45    -0.0558476
0.77    0.46    -0.117404
0.77    0.47    -0.112107
0.77    0.48    -0.198378
0.77    0.49    -0.203412
0.77    0.5    -0.255261
0.77    0.51    -0.3272
0.77    0.52    -0.353859
0.77    0.53    -0.354979
0.77    0.54    -0.37772
0.77    0.55    -0.39101
0.77    0.56    -0.398468
0.77    0.57    -0.415258
0.77    0.58    -0.428665
0.77    0.59    -0.424366
0.77    0.6    -0.426576
0.77    0.61    -0.435201
0.77    0.62    -0.436094
0.77    0.63    -0.448997
0.77    0.64    -0.439029
0.77    0.65    -0.440093
0.77    0.66    -0.447385
0.77    0.67    -0.429951
0.77    0.68    -0.429313
0.77    0.69    -0.420552
0.77    0.7    -0.403874
0.77    0.71    -0.38747
0.77    0.72    -0.362733
0.77    0.73    -0.378608
0.77    0.74    -0.369376
0.77    0.75    -0.351745
0.77    0.76    -0.364927
0.77    0.77    -0.355655
0.77    0.78    -0.357199
0.77    0.79    -0.31164
0.78    0.4    0.285624
0.78    0.41    0.156595
0.78    0.42    0.108767
0.78    0.43    0.0426194
0.78    0.44    0.0042651
0.78    0.45    -0.07261
0.78    0.46    -0.0906487
0.78    0.47    -0.174069
0.78    0.48    -0.203592
0.78    0.49    -0.255292
0.78    0.5    -0.268349
0.78    0.51    -0.308238
0.78    0.52    -0.335187
0.78    0.53    -0.35204
0.78    0.54    -0.376737
0.78    0.55    -0.39103
0.78    0.56    -0.401914
0.78    0.57    -0.406793
0.78    0.58    -0.409885
0.78    0.59    -0.422968
0.78    0.6    -0.429836
0.78    0.61    -0.439242
0.78    0.62    -0.438327
0.78    0.63    -0.433656
0.78    0.64    -0.435547
0.78    0.65    -0.438743
0.78    0.66    -0.44163
0.78    0.67    -0.445272
0.78    0.68    -0.419747
0.78    0.69    -0.417849
0.78    0.7    -0.422215
0.78    0.71    -0.391909
0.78    0.72    -0.394999
0.78    0.73    -0.359724
0.78    0.74    -0.383447
0.78    0.75    -0.36018
0.78    0.76    -0.317745
0.78    0.77    -0.312272
0.78    0.78    -0.326839
0.78    0.79    -0.318269
0.79    0.4    0.249787
0.79    0.41    0.165164
0.79    0.42    0.134146
0.79    0.43    0.0214212
0.79    0.44    -0.00551403
0.79    0.45    -0.0722607
0.79    0.46    -0.0756206
0.79    0.47    -0.160113
0.79    0.48    -0.177546
0.79    0.49    -0.251725
0.79    0.5    -0.300317
0.79    0.51    -0.312601
0.79    0.52    -0.303831
0.79    0.53    -0.34115
0.79    0.54    -0.369821
0.79    0.55    -0.408298
0.79    0.56    -0.423198
0.79    0.57    -0.416173
0.79    0.58    -0.427321
0.79    0.59    -0.43137
0.79    0.6    -0.440076
0.79    0.61    -0.438633
0.79    0.62    -0.450151
0.79    0.63    -0.437955
0.79    0.64    -0.439628
0.79    0.65    -0.440867
0.79    0.66    -0.437145
0.79    0.67    -0.432783
0.79    0.68    -0.423149
0.79    0.69    -0.409133
0.79    0.7    -0.416594
0.79    0.71    -0.40015
0.79    0.72    -0.386411
0.79    0.73    -0.385725
0.79    0.74    -0.356718
0.79    0.75    -0.320083
0.79    0.76    -0.356289
0.79    0.77    -0.31566
0.79    0.78    -0.304274
0.79    0.79    -0.320209
0.8    0.4    0.31347
0.8    0.41    0.220994
0.8    0.42    0.178138
0.8    0.43    0.0399617
0.8    0.44    -0.00425752
0.8    0.45    -0.101715
0.8    0.46    -0.0796917
0.8    0.47    -0.166137
0.8    0.48    -0.185854
0.8    0.49    -0.19474
0.8    0.5    -0.284701
0.8    0.51    -0.296879
0.8    0.52    -0.345443
0.8    0.53    -0.361482
0.8    0.54    -0.360545
0.8    0.55    -0.39846
0.8    0.56    -0.403428
0.8    0.57    -0.427835
0.8    0.58    -0.429031
0.8    0.59    -0.425758
0.8    0.6    -0.434645
0.8    0.61    -0.436271
0.8    0.62    -0.448663
0.8    0.63    -0.432104
0.8    0.64    -0.432513
0.8    0.65    -0.427757
0.8    0.66    -0.434348
0.8    0.67    -0.42756
0.8    0.68    -0.417986
0.8    0.69    -0.42533
0.8    0.7    -0.432622
0.8    0.71    -0.407821
0.8    0.72    -0.404133
0.8    0.73    -0.383943
0.8    0.74    -0.379857
0.8    0.75    -0.340811
0.8    0.76    -0.314932
0.8    0.77    -0.318327
0.8    0.78    -0.321815
0.8    0.79    -0.291371
0.81    0.4    0.285341
0.81    0.41    0.182482
0.81    0.42    0.0792729
0.81    0.43    0.119441
0.81    0.44    -0.0117125
0.81    0.45    -0.0292163
0.81    0.46    -0.101214
0.81    0.47    -0.158806
0.81    0.48    -0.187846
0.81    0.49    -0.221612
0.81    0.5    -0.242502
0.81    0.51    -0.288486
0.81    0.52    -0.321371
0.81    0.53    -0.337571
0.81    0.54    -0.365083
0.81    0.55    -0.390454
0.81    0.56    -0.397701
0.81    0.57    -0.415255
0.81    0.58    -0.429089
0.81    0.59    -0.429374
0.81    0.6    -0.450871
0.81    0.61    -0.447334
0.81    0.62    -0.441616
0.81    0.63    -0.451055
0.81    0.64    -0.448938
0.81    0.65    -0.442087
0.81    0.66    -0.446334
0.81    0.67    -0.434236
0.81    0.68    -0.428615
0.81    0.69    -0.435985
0.81    0.7    -0.405809
0.81    0.71    -0.41616
0.81    0.72    -0.395657
0.81    0.73    -0.366952
0.81    0.74    -0.364048
0.81    0.75    -0.316944
0.81    0.76    -0.355068
0.81    0.77    -0.314927
0.81    0.78    -0.320615
0.81    0.79    -0.28268
0.82    0.4    0.366891
0.82    0.41    0.240138
0.82    0.42    0.150042
0.82    0.43    0.0869306
0.82    0.44    -0.0214882
0.82    0.45    -0.0554867
0.82    0.46    -0.0915082
0.82    0.47    -0.144006
0.82    0.48    -0.183824
0.82    0.49    -0.200446
0.82    0.5    -0.264688
0.82    0.51    -0.278516
0.82    0.52    -0.307788
0.82    0.53    -0.33988
0.82    0.54    -0.365487
0.82    0.55    -0.396579
0.82    0.56    -0.409358
0.82    0.57    -0.419475
0.82    0.58    -0.431798
0.82    0.59    -0.432047
0.82    0.6    -0.452502
0.82    0.61    -0.439035
0.82    0.62    -0.4362
0.82    0.63    -0.429964
0.82    0.64    -0.446724
0.82    0.65    -0.445346
0.82    0.66    -0.433796
0.82    0.67    -0.445151
0.82    0.68    -0.423938
0.82    0.69    -0.427225
0.82    0.7    -0.395439
0.82    0.71    -0.403203
0.82    0.72    -0.383473
0.82    0.73    -0.355318
0.82    0.74    -0.372941
0.82    0.75    -0.353004
0.82    0.76    -0.317699
0.82    0.77    -0.316156
0.82    0.78    -0.324391
0.82    0.79    -0.286842
0.83    0.4    0.331945
0.83    0.41    0.282207
0.83    0.42    0.191623
0.83    0.43    0.0955902
0.83    0.44    0.0394588
0.83    0.45    -0.0618424
0.83    0.46    -0.0889673
0.83    0.47    -0.137493
0.83    0.48    -0.17097
0.83    0.49    -0.228433
0.83    0.5    -0.25438
0.83    0.51    -0.2757
0.83    0.52    -0.304264
0.83    0.53    -0.334206
0.83    0.54    -0.357676
0.83    0.55    -0.383601
0.83    0.56    -0.398355
0.83    0.57    -0.402409
0.83    0.58    -0.424979
0.83    0.59    -0.431028
0.83    0.6    -0.441047
0.83    0.61    -0.433216
0.83    0.62    -0.447254
0.83    0.63    -0.444727
0.83    0.64    -0.434826
0.83    0.65    -0.443243
0.83    0.66    -0.43972
0.83    0.67    -0.422
0.83    0.68    -0.443858
0.83    0.69    -0.425056
0.83    0.7    -0.402168
0.83    0.71    -0.407798
0.83    0.72    -0.370166
0.83    0.73    -0.388031
0.83    0.74    -0.334088
0.83    0.75    -0.34308
0.83    0.76    -0.329032
0.83    0.77    -0.279166
0.83    0.78    -0.272326
0.83    0.79    -0.233843
0.84    0.4    0.393936
0.84    0.41    0.306396
0.84    0.42    0.210188
0.84    0.43    0.129032
0.84    0.44    0.0297975
0.84    0.45    -0.0200522
0.84    0.46    -0.050377
0.84    0.47    -0.135526
0.84    0.48    -0.199498
0.84    0.49    -0.24906
0.84    0.5    -0.246306
0.84    0.51    -0.291765
0.84    0.52    -0.317945
0.84    0.53    -0.330846
0.84    0.54    -0.374085
0.84    0.55    -0.3884
0.84    0.56    -0.401464
0.84    0.57    -0.413926
0.84    0.58    -0.426789
0.84    0.59    -0.440709
0.84    0.6    -0.435983
0.84    0.61    -0.440922
0.84    0.62    -0.43699
0.84    0.63    -0.428121
0.84    0.64    -0.428387
0.84    0.65    -0.423952
0.84    0.66    -0.435803
0.84    0.67    -0.429647
0.84    0.68    -0.414189
0.84    0.69    -0.41145
0.84    0.7    -0.415061
0.84    0.71    -0.381475
0.84    0.72    -0.377816
0.84    0.73    -0.375954
0.84    0.74    -0.34653
0.84    0.75    -0.335871
0.84    0.76    -0.306813
0.84    0.77    -0.327811
0.84    0.78    -0.278147
0.84    0.79    -0.269486
0.85    0.4    0.371702
0.85    0.41    0.228449
0.85    0.42    0.229052
0.85    0.43    0.0851057
0.85    0.44    0.0225615
0.85    0.45    0.0101421
0.85    0.46    -0.0860004
0.85    0.47    -0.0872376
0.85    0.48    -0.141413
0.85    0.49    -0.186146
0.85    0.5    -0.256932
0.85    0.51    -0.282007
0.85    0.52    -0.306934
0.85    0.53    -0.330708
0.85    0.54    -0.356405
0.85    0.55    -0.396176
0.85    0.56    -0.413298
0.85    0.57    -0.409509
0.85    0.58    -0.423722
0.85    0.59    -0.438672
0.85    0.6    -0.448282
0.85    0.61    -0.433651
0.85    0.62    -0.439821
0.85    0.63    -0.428205
0.85    0.64    -0.439313
0.85    0.65    -0.409873
0.85    0.66    -0.404486
0.85    0.67    -0.417842
0.85    0.68    -0.393507
0.85    0.69    -0.425608
0.85    0.7    -0.402184
0.85    0.71    -0.365146
0.85    0.72    -0.342751
0.85    0.73    -0.349824
0.85    0.74    -0.367927
0.85    0.75    -0.30463
0.85    0.76    -0.307736
0.85    0.77    -0.308366
0.85    0.78    -0.265205
0.85    0.79    -0.253206
0.86    0.4    0.396946
0.86    0.41    0.320635
0.86    0.42    0.185619
0.86    0.43    0.148708
0.86    0.44    0.065568
0.86    0.45    0.0237467
0.86    0.46    -0.0297444
0.86    0.47    -0.120189
0.86    0.48    -0.144841
0.86    0.49    -0.188692
0.86    0.5    -0.206906
0.86    0.51    -0.261007
0.86    0.52    -0.292087
0.86    0.53    -0.326585
0.86    0.54    -0.357851
0.86    0.55    -0.374448
0.86    0.56    -0.392142
0.86    0.57    -0.40789
0.86    0.58    -0.418689
0.86    0.59    -0.411197
0.86    0.6    -0.438737
0.86    0.61    -0.447455
0.86    0.62    -0.43624
0.86    0.63    -0.437344
0.86    0.64    -0.415035
0.86    0.65    -0.435335
0.86    0.66    -0.414857
0.86    0.67    -0.405655
0.86    0.68    -0.383663
0.86    0.69    -0.416695
0.86    0.7    -0.390434
0.86    0.71    -0.393153
0.86    0.72    -0.371615
0.86    0.73    -0.362463
0.86    0.74    -0.317869
0.86    0.75    -0.311363
0.86    0.76    -0.307297
0.86    0.77    -0.313834
0.86    0.78    -0.281521
0.86    0.79    -0.293825
0.87    0.4    0.349026
0.87    0.41    0.258014
0.87    0.42    0.142119
0.87    0.43    0.129252
0.87    0.44    0.0495167
0.87    0.45    -0.0108018
0.87    0.46    -0.0883819
0.87    0.47    -0.0940697
0.87    0.48    -0.155103
0.87    0.49    -0.193726
0.87    0.5    -0.208846
0.87    0.51    -0.256323
0.87    0.52    -0.303041
0.87    0.53    -0.313541
0.87    0.54    -0.323925
0.87    0.55    -0.3499
0.87    0.56    -0.37704
0.87    0.57    -0.398763
0.87    0.58    -0.411755
0.87    0.59    -0.419577
0.87    0.6    -0.424187
0.87    0.61    -0.432773
0.87    0.62    -0.42728
0.87    0.63    -0.432364
0.87    0.64    -0.428166
0.87    0.65    -0.436802
0.87    0.66    -0.405606
0.87    0.67    -0.405642
0.87    0.68    -0.399984
0.87    0.69    -0.38628
0.87    0.7    -0.402876
0.87    0.71    -0.374826
0.87    0.72    -0.345868
0.87    0.73    -0.327105
0.87    0.74    -0.342425
0.87    0.75    -0.332963
0.87    0.76    -0.297533
0.87    0.77    -0.235565
0.87    0.78    -0.232531
0.87    0.79    -0.223013
0.88    0.4    0.378092
0.88    0.41    0.273369
0.88    0.42    0.256424
0.88    0.43    0.126569
0.88    0.44    0.0579388
0.88    0.45    -0.0235365
0.88    0.46    -0.0181373
0.88    0.47    -0.130181
0.88    0.48    -0.171749
0.88    0.49    -0.204348
0.88    0.5    -0.227767
0.88    0.51    -0.283411
0.88    0.52    -0.299398
0.88    0.53    -0.325968
0.88    0.54    -0.342734
0.88    0.55    -0.369446
0.88    0.56    -0.381388
0.88    0.57    -0.390597
0.88    0.58    -0.386791
0.88    0.59    -0.41646
0.88    0.6    -0.410779
0.88    0.61    -0.430443
0.88    0.62    -0.414111
0.88    0.63    -0.42218
0.88    0.64    -0.425205
0.88    0.65    -0.430266
0.88    0.66    -0.430566
0.88    0.67    -0.415577
0.88    0.68    -0.386542
0.88    0.69    -0.372695
0.88    0.7    -0.335889
0.88    0.71    -0.352964
0.88    0.72    -0.333603
0.88    0.73    -0.34604
0.88    0.74    -0.338015
0.88    0.75    -0.295144
0.88    0.76    -0.284371
0.88    0.77    -0.272065
0.88    0.78    -0.263574
0.88    0.79    -0.1893
0.89    0.4    0.303168
0.89    0.41    0.223872
0.89    0.42    0.167334
0.89    0.43    0.134438
0.89    0.44    0.0658371
0.89    0.45    0.042652
0.89    0.46    -0.0617166
0.89    0.47    -0.0930168
0.89    0.48    -0.157797
0.89    0.49    -0.207168
0.89    0.5    -0.229195
0.89    0.51    -0.247113
0.89    0.52    -0.2833
0.89    0.53    -0.33178
0.89    0.54    -0.336632
0.89    0.55    -0.382646
0.89    0.56    -0.374501
0.89    0.57    -0.388367
0.89    0.58    -0.395839
0.89    0.59    -0.412677
0.89    0.6    -0.397748
0.89    0.61    -0.406518
0.89    0.62    -0.433601
0.89    0.63    -0.427796
0.89    0.64    -0.410646
0.89    0.65    -0.388912
0.89    0.66    -0.411246
0.89    0.67    -0.400915
0.89    0.68    -0.352165
0.89    0.69    -0.37172
0.89    0.7    -0.355109
0.89    0.71    -0.330845
0.89    0.72    -0.330227
0.89    0.73    -0.352857
0.89    0.74    -0.302451
0.89    0.75    -0.313139
0.89    0.76    -0.318122
0.89    0.77    -0.253904
0.89    0.78    -0.257802
0.89    0.79    -0.21705
0.9    0.4    0.421251
0.9    0.41    0.27645
0.9    0.42    0.185396
0.9    0.43    0.0701382
0.9    0.44    0.103657
0.9    0.45    0.054604
0.9    0.46    -0.037775
0.9    0.47    -0.0627848
0.9    0.48    -0.128607
0.9    0.49    -0.167349
0.9    0.5    -0.228827
0.9    0.51    -0.272558
0.9    0.52    -0.283019
0.9    0.53    -0.316125
0.9    0.54    -0.335721
0.9    0.55    -0.36849
0.9    0.56    -0.365846
0.9    0.57    -0.391776
0.9    0.58    -0.391162
0.9    0.59    -0.394346
0.9    0.6    -0.39299
0.9    0.61    -0.399069
0.9    0.62    -0.384917
0.9    0.63    -0.397424
0.9    0.64    -0.403469
0.9    0.65    -0.413888
0.9    0.66    -0.384169
0.9    0.67    -0.372742
0.9    0.68    -0.362903
0.9    0.69    -0.360131
0.9    0.7    -0.329765
0.9    0.71    -0.354775
0.9    0.72    -0.345324
0.9    0.73    -0.314412
0.9    0.74    -0.313228
0.9    0.75    -0.314921
0.9    0.76    -0.279496
0.9    0.77    -0.247088
0.9    0.78    -0.219752
0.9    0.79    -0.220522
0.91    0.4    0.355749
0.91    0.41    0.255266
0.91    0.42    0.190044
0.91    0.43    0.134889
0.91    0.44    0.113676
0.91    0.45    0.016418
0.91    0.46    -0.0298291
0.91    0.47    -0.0690677
0.91    0.48    -0.115991
0.91    0.49    -0.193708
0.91    0.5    -0.183512
0.91    0.51    -0.231904
0.91    0.52    -0.293259
0.91    0.53    -0.29872
0.91    0.54    -0.332163
0.91    0.55    -0.354236
0.91    0.56    -0.351263
0.91    0.57    -0.381538
0.91    0.58    -0.373669
0.91    0.59    -0.37572
0.91    0.6    -0.384894
0.91    0.61    -0.392025
0.91    0.62    -0.387852
0.91    0.63    -0.404955
0.91    0.64    -0.404646
0.91    0.65    -0.375972
0.91    0.66    -0.385246
0.91    0.67    -0.338099
0.91    0.68    -0.349327
0.91    0.69    -0.321447
0.91    0.7    -0.335282
0.91    0.71    -0.308098
0.91    0.72    -0.332741
0.91    0.73    -0.299897
0.91    0.74    -0.313745
0.91    0.75    -0.296354
0.91    0.76    -0.220946
0.91    0.77    -0.217592
0.91    0.78    -0.222944
0.91    0.79    -0.208539
0.92    0.4    0.314085
0.92    0.41    0.240353
0.92    0.42    0.189563
0.92    0.43    0.128024
0.92    0.44    0.0725328
0.92    0.45    -0.0511458
0.92    0.46    -0.0144558
0.92    0.47    -0.0834518
0.92    0.48    -0.12495
0.92    0.49    -0.1717
0.92    0.5    -0.22716
0.92    0.51    -0.24612
0.92    0.52    -0.272249
0.92    0.53    -0.310601
0.92    0.54    -0.332337
0.92    0.55    -0.339058
0.92    0.56    -0.356304
0.92    0.57    -0.347355
0.92    0.58    -0.361516
0.92    0.59    -0.39315
0.92    0.6    -0.385969
0.92    0.61    -0.391319
0.92    0.62    -0.390049
0.92    0.63    -0.40988
0.92    0.64    -0.374652
0.92    0.65    -0.377099
0.92    0.66    -0.373885
0.92    0.67    -0.384783
0.92    0.68    -0.362793
0.92    0.69    -0.362953
0.92    0.7    -0.317465
0.92    0.71    -0.355206
0.92    0.72    -0.291682
0.92    0.73    -0.315998
0.92    0.74    -0.294978
0.92    0.75    -0.285067
0.92    0.76    -0.317752
0.92    0.77    -0.241712
0.92    0.78    -0.218954
0.92    0.79    -0.153802
0.93    0.4    0.258474
0.93    0.41    0.232231
0.93    0.42    0.14158
0.93    0.43    0.0817634
0.93    0.44    0.0479186
0.93    0.45    0.0427065
0.93    0.46    -0.0496476
0.93    0.47    -0.0971913
0.93    0.48    -0.170092
0.93    0.49    -0.159982
0.93    0.5    -0.215169
0.93    0.51    -0.237405
0.93    0.52    -0.263038
0.93    0.53    -0.304741
0.93    0.54    -0.298908
0.93    0.55    -0.32281
0.93    0.56    -0.345146
0.93    0.57    -0.341962
0.93    0.58    -0.351962
0.93    0.59    -0.364765
0.93    0.6    -0.343546
0.93    0.61    -0.366011
0.93    0.62    -0.382423
0.93    0.63    -0.36311
0.93    0.64    -0.377174
0.93    0.65    -0.397209
0.93    0.66    -0.347246
0.93    0.67    -0.319273
0.93    0.68    -0.318353
0.93    0.69    -0.333065
0.93    0.7    -0.311821
0.93    0.71    -0.31404
0.93    0.72    -0.295689
0.93    0.73    -0.262456
0.93    0.74    -0.299274
0.93    0.75    -0.273249
0.93    0.76    -0.200371
0.93    0.77    -0.237542
0.93    0.78    -0.176683
0.93    0.79    -0.150197
0.94    0.4    0.327428
0.94    0.41    0.242092
0.94    0.42    0.17559
0.94    0.43    0.0262246
0.94    0.44    0.0515124
0.94    0.45    0.0556265
0.94    0.46    -0.0408104
0.94    0.47    -0.10624
0.94    0.48    -0.146478
0.94    0.49    -0.167215
0.94    0.5    -0.208797
0.94    0.51    -0.217314
0.94    0.52    -0.251672
0.94    0.53    -0.274585
0.94    0.54    -0.304217
0.94    0.55    -0.328435
0.94    0.56    -0.327762
0.94    0.57    -0.334666
0.94    0.58    -0.346567
0.94    0.59    -0.32586
0.94    0.6    -0.363748
0.94    0.61    -0.357864
0.94    0.62    -0.371181
0.94    0.63    -0.37348
0.94    0.64    -0.346831
0.94    0.65    -0.34759
0.94    0.66    -0.354489
0.94    0.67    -0.334238
0.94    0.68    -0.311813
0.94    0.69    -0.335466
0.94    0.7    -0.292329
0.94    0.71    -0.269686
0.94    0.72    -0.284346
0.94    0.73    -0.274148
0.94    0.74    -0.234573
0.94    0.75    -0.199515
0.94    0.76    -0.250174
0.94    0.77    -0.194874
0.94    0.78    -0.15012
0.94    0.79    -0.1504
0.95    0.4    0.239664
0.95    0.41    0.218035
0.95    0.42    0.189821
