0 0.327436 0.00329199
1 0.0265953 0.714073
2 1.15987 0.85622
3 -0.419451 1.09282
4 0.93578 0.711001
5 -0.141864 1.19168
6 2.62717 1.02381
7 1.21863 0.867038
8 0.829947 0.877024
9 0.74449 1.04243
10 1.69467 0.87899
11 0.249186 1.12059
12 1.13441 0.74912
13 -0.221234 0.55554
14 -0.115851 0.695801
15 1.20159 0.694591
16 -0.522831 0.710432
17 1.34755 0.904583
18 0.34864 0.856245
19 1.16841 0.931852
20 -0.126489 1.00206
21 3.00984 0.837503
22 0.752827 0.772036
23 0.873649 0.800372
24 -0.128008 0.575872
25 0.169578 0.75102
26 1.15674 0.918916
27 0.351254 0.773786
28 0.327207 0.938877
29 0.661478 0.802896
30 -0.607243 0.735246
31 0.183305 0.577805
32 1.51356 0.842046
33 0.416579 0.869111
34 -0.670979 0.722367
35 -0.145736 0.926354
36 0.580142 0.734862
37 -0.754386 0.828227
38 1.84659 0.592501
39 -0.704788 0.651685
40 -0.0719221 0.48074
41 0.951844 0.704771
42 1.11581 0.74319
43 0.305363 0.682348
44 1.29476 0.883867
45 -0.573637 0.86167
46 1.49806 0.694256
47 -0.589121 0.651159
48 0.614533 0.733975
49 -0.258388 0.658896
50 0.0330739 0.658549
51 -0.0996606 0.840872
52 -1.24145 0.65564
53 1.09574 0.733086
54 -0.242966 0.825287
55 -1.07299 0.794597
56 0.146592 0.533562
57 0.644821 0.733647
58 0.365692 0.776218
59 -0.359263 0.746575
60 1.46497 0.780703
61 1.95602 0.856478
62 1.59182 0.798493
63 -0.485608 0.635211
64 0.103646 0.614565
65 1.59954 0.723566
66 -0.0376412 0.697356
67 0.81891 0.654932
68 0.69962 0.754805
69 1.00801 0.798821
70 -0.00246343 0.706483
71 -0.713515 0.712237
72 -0.0319598 0.793448
73 -0.322952 0.617918
74 -0.256073 0.485663
75 -0.198931 0.692338
76 0.376769 0.536444
77 0.55681 0.716049
78 -0.646123 0.700304
79 0.179979 0.747546
80 0.65257 0.557512
81 -0.21115 0.540215
82 0.678167 0.851218
83 0.193112 0.704614
84 -0.107801 0.577122
85 0.252004 0.899159
86 0.867377 0.788072
87 0.576886 0.659289
88 -0.341987 0.828965
89 0.416332 0.578819
