0 -0.789242 0.00286456
1 -0.78856 0.00257426
2 -0.787061 0.0027871
3 -0.786565 0.00272293
4 -0.787703 0.00279955
5 -0.787457 0.00273347
6 -0.786834 0.00271586
7 -0.787928 0.00265037
8 -0.787007 0.00270102
9 -0.787767 0.00244787
10 -0.786867 0.00268767
11 -0.786448 0.00245602
12 -0.786275 0.00234151
13 -0.786537 0.00239458
14 -0.786331 0.00230411
15 -0.785881 0.00220292
16 -0.785113 0.00216813
17 -0.784008 0.002154
18 -0.783506 0.00222674
19 -0.783829 0.00219154
20 -0.785498 0.00222853
21 -0.784585 0.00242158
22 -0.784714 0.00234531
23 -0.78533 0.00252353
24 -0.784217 0.00249073
25 -0.783549 0.00254597
26 -0.784531 0.0025377
27 -0.785014 0.00275634
28 -0.784392 0.00273115
29 -0.782775 0.0028062
30 -0.782102 0.00276067
31 -0.782901 0.00258592
32 -0.782994 0.00280136
33 -0.783501 0.00281112
34 -0.783471 0.00267633
35 -0.783668 0.00292701
36 -0.783041 0.00308199
37 -0.783309 0.00325261
38 -0.783381 0.00310204
39 -0.782556 0.00300614
40 -0.782944 0.0028463
41 -0.783742 0.00270889
42 -0.78444 0.00255809
43 -0.785435 0.0025764
44 -0.786613 0.00250962
45 -0.785774 0.00248986
46 -0.785317 0.00263994
47 -0.787452 0.00252159
48 -0.786862 0.00267473
49 -0.785904 0.00268711
50 -0.785866 0.00268353
51 -0.785666 0.0028205
52 -0.785228 0.00266414
53 -0.78467 0.00253262
54 -0.783596 0.00269747
55 -0.784503 0.00302511
56 -0.784199 0.00327195
57 -0.783078 0.00335206
58 -0.783115 0.00328705
59 -0.78302 0.00319919
60 -0.784128 0.00319737
61 -0.783942 0.0029416
62 -0.783644 0.00308501
63 -0.783318 0.00326363
64 -0.783204 0.00338419
65 -0.783356 0.00321666
66 -0.784311 0.002952
67 -0.783936 0.00280145
68 -0.783998 0.00275599
69 -0.784223 0.00271562
70 -0.784179 0.00257881
71 -0.783211 0.00253469
72 -0.783719 0.00258585
73 -0.783785 0.002495
74 -0.782739 0.00248539
75 -0.782697 0.00262644
76 -0.782732 0.00262679
77 -0.781444 0.0024247
78 -0.781532 0.0026994
79 -0.781376 0.0025177
80 -0.781973 0.00248026
81 -0.782382 0.00245129
82 -0.782398 0.00256723
83 -0.782334 0.00255498
84 -0.782893 0.00259958
85 -0.783026 0.00274525
86 -0.782216 0.00270635
87 -0.782544 0.00249426
88 -0.782574 0.00238131
89 -0.782308 0.00222116
90 -0.781847 0.00203629
91 -0.782373 0.00208189
92 -0.781045 0.00204617
93 -0.781071 0.00205348
94 -0.781612 0.00203784
95 -0.78095 0.00209425
96 -0.781438 0.00196812
97 -0.781297 0.00202653
98 -0.781166 0.00203745
99 -0.781762 0.00206795
100 -0.78261 0.00194703
101 -0.782376 0.00200088
102 -0.782043 0.00214001
103 -0.781766 0.00217539
104 -0.780769 0.00222212
105 -0.780597 0.0022803
106 -0.780552 0.00238619
107 -0.78067 0.00249657
